Run,Temperature,Pressure,Feed Rate,Phenol Fraction,Cross Sectional Area,Overall Efficiency
236.0,873.15,4.0,300.0,0.055,0.2,2.5178168252681936
235.0,873.15,4.0,300.0,0.055,0.1,2.517476983201636
1137.0,923.15,10.0,150.0,0.055,0.3,2.513915283842342
1136.0,923.15,10.0,150.0,0.055,0.2,2.5139144624074383
1135.0,923.15,10.0,150.0,0.055,0.1,2.513912164255007
1134.0,923.15,10.0,150.0,0.0325,0.5,2.513902758831084
344.0,873.15,6.0,262.5,0.0775,0.5,2.513851071061368
343.0,873.15,6.0,262.5,0.0775,0.4,2.513850600648076
342.0,873.15,6.0,262.5,0.0775,0.3,2.5138492845964704
341.0,873.15,6.0,262.5,0.0775,0.2,2.51384389863298
1133.0,923.15,10.0,150.0,0.0325,0.4,2.513809570295341
340.0,873.15,6.0,262.5,0.0775,0.1,2.5137905351745937
1122.0,923.15,8.0,300.0,0.1,0.3,2.50710856727505
1121.0,923.15,8.0,300.0,0.1,0.2,2.5071080849625083
1120.0,923.15,8.0,300.0,0.1,0.1,2.5071067364232418
1119.0,923.15,8.0,300.0,0.0775,0.5,2.507101220892645
1118.0,923.15,8.0,300.0,0.0775,0.4,2.507046609077557
1032.0,923.15,8.0,187.5,0.0325,0.3,2.5037101540381093
1031.0,923.15,8.0,187.5,0.0325,0.2,2.5037025422804646
1030.0,923.15,8.0,187.5,0.0325,0.1,2.503681252299852
1958.0,1023.15,2.0,262.5,0.0325,0.4,2.5014962200765334
1957.0,1023.15,2.0,262.5,0.0325,0.3,2.501493992767436
191.0,873.15,4.0,225.0,0.0775,0.2,2.499534747789608
190.0,873.15,4.0,225.0,0.0775,0.1,2.4995184286113323
194.0,873.15,4.0,225.0,0.0775,0.5,2.4994339598541244
193.0,873.15,4.0,225.0,0.0775,0.4,2.499373636325617
192.0,873.15,4.0,225.0,0.0775,0.3,2.4992046996612527
1172.0,923.15,10.0,187.5,0.1,0.3,2.4984098124370293
1171.0,923.15,10.0,187.5,0.1,0.2,2.498408036932477
1170.0,923.15,10.0,187.5,0.1,0.1,2.4984030652870324
1169.0,923.15,10.0,187.5,0.0775,0.5,2.498382700589844
1168.0,923.15,10.0,187.5,0.0775,0.4,2.4981807527363387
1924.0,1023.15,2.0,187.5,0.1,0.5,2.498032858961801
1455.0,973.15,4.0,262.5,0.0325,0.1,2.495276569391801
985.0,923.15,6.0,300.0,0.055,0.1,2.4927311509631105
986.0,923.15,6.0,300.0,0.055,0.2,2.492601453907687
984.0,923.15,6.0,300.0,0.0325,0.5,2.492570435028889
987.0,923.15,6.0,300.0,0.055,0.3,2.492406960195329
983.0,923.15,6.0,300.0,0.0325,0.4,2.491681959543762
532.0,873.15,10.0,187.5,0.0325,0.3,2.490423968805187
530.0,873.15,10.0,187.5,0.0325,0.1,2.49034362438568
531.0,873.15,10.0,187.5,0.0325,0.2,2.4903004737831704
574.0,873.15,10.0,225.0,0.1,0.5,2.488902726541227
892.0,923.15,6.0,150.0,0.0775,0.3,2.4888638644968
94.0,873.15,2.0,262.5,0.0775,0.5,2.488648518573795
893.0,923.15,6.0,150.0,0.0775,0.4,2.4885704803346504
1359.0,973.15,2.0,300.0,0.0325,0.5,2.4883327584727213
573.0,873.15,10.0,225.0,0.1,0.4,2.4876561622297646
697.0,923.15,2.0,225.0,0.1,0.3,2.487508003981479
1831.0,973.15,10.0,262.5,0.0325,0.2,2.487494765835471
694.0,923.15,2.0,225.0,0.0775,0.5,2.4874741452764493
1832.0,973.15,10.0,262.5,0.0325,0.3,2.487392686202895
1833.0,973.15,10.0,262.5,0.0325,0.4,2.4873395931871816
693.0,923.15,2.0,225.0,0.0775,0.4,2.4872221019013816
1485.0,973.15,4.0,300.0,0.055,0.1,2.4787888325951384
1484.0,973.15,4.0,300.0,0.0325,0.5,2.4787859363083737
1483.0,973.15,4.0,300.0,0.0325,0.4,2.478777840601896
1482.0,973.15,4.0,300.0,0.0325,0.3,2.4787447386729333
364.0,873.15,6.0,300.0,0.055,0.5,2.4787212465666437
363.0,873.15,6.0,300.0,0.055,0.4,2.47872073569004
362.0,873.15,6.0,300.0,0.055,0.3,2.478719305537961
361.0,873.15,6.0,300.0,0.055,0.2,2.478713448893573
360.0,873.15,6.0,300.0,0.055,0.1,2.478655384304348
1157.0,923.15,10.0,187.5,0.0325,0.3,2.478570293675664
1156.0,923.15,10.0,187.5,0.0325,0.2,2.4785694025732914
1155.0,923.15,10.0,187.5,0.0325,0.1,2.478566907974536
1481.0,973.15,4.0,300.0,0.0325,0.2,2.4784170747490477
139.0,873.15,4.0,150.0,0.055,0.5,2.4770643428465524
138.0,873.15,4.0,150.0,0.055,0.4,2.477047275461506
135.0,873.15,4.0,150.0,0.055,0.1,2.477031757818926
137.0,873.15,4.0,150.0,0.055,0.3,2.476999538652888
136.0,873.15,4.0,150.0,0.055,0.2,2.476804224470494
1873.0,973.15,10.0,300.0,0.1,0.4,2.475813730504015
1993.0,1023.15,2.0,300.0,0.0775,0.4,2.475783728425008
1992.0,1023.15,2.0,300.0,0.0775,0.3,2.475778674608045
1872.0,973.15,10.0,300.0,0.1,0.3,2.4757623931184365
1871.0,973.15,10.0,300.0,0.1,0.2,2.475618801127736
1989.0,1023.15,2.0,300.0,0.055,0.5,2.475132636338574
1869.0,973.15,10.0,300.0,0.0775,0.5,2.475123196226444
1870.0,973.15,10.0,300.0,0.1,0.1,2.475031286390184
349.0,873.15,6.0,262.5,0.1,0.5,2.4749996661994085
348.0,873.15,6.0,262.5,0.1,0.4,2.4749993431824464
347.0,873.15,6.0,262.5,0.1,0.3,2.474998439269536
346.0,873.15,6.0,262.5,0.1,0.2,2.4749947390651306
345.0,873.15,6.0,262.5,0.1,0.1,2.4749580685044275
1142.0,923.15,10.0,150.0,0.0775,0.3,2.473800704950606
1141.0,923.15,10.0,150.0,0.0775,0.2,2.4738001431136505
1140.0,923.15,10.0,150.0,0.0775,0.1,2.473798570868768
1139.0,923.15,10.0,150.0,0.055,0.5,2.473792134728868
1138.0,923.15,10.0,150.0,0.055,0.4,2.4737283498174056
224.0,873.15,4.0,262.5,0.1,0.5,2.472030495514804
223.0,873.15,4.0,262.5,0.1,0.4,2.472028990363348
222.0,873.15,4.0,262.5,0.1,0.3,2.47202478334564
221.0,873.15,4.0,262.5,0.1,0.2,2.4720075821696423
220.0,873.15,4.0,262.5,0.1,0.1,2.471837319314929
1399.0,973.15,4.0,150.0,0.1,0.5,2.470990498848378
1397.0,973.15,4.0,150.0,0.1,0.3,2.4708222565945364
1398.0,973.15,4.0,150.0,0.1,0.4,2.470806297812692
1396.0,973.15,4.0,150.0,0.1,0.2,2.470644864865969
931.0,923.15,6.0,225.0,0.0325,0.2,2.467847503275149
930.0,923.15,6.0,225.0,0.0325,0.1,2.467597221835679
932.0,923.15,6.0,225.0,0.0325,0.3,2.4673876885638326
1188.0,923.15,10.0,225.0,0.055,0.4,2.4665853955695867
399.0,873.15,8.0,150.0,0.1,0.5,2.465704787292116
398.0,873.15,8.0,150.0,0.1,0.4,2.465703619940813
397.0,873.15,8.0,150.0,0.1,0.3,2.465700350076577
396.0,873.15,8.0,150.0,0.1,0.2,2.465686951414066
395.0,873.15,8.0,150.0,0.1,0.1,2.4655540326010787
1192.0,923.15,10.0,225.0,0.0775,0.3,2.465473074138574
1191.0,923.15,10.0,225.0,0.0775,0.2,2.465471163625793
1190.0,923.15,10.0,225.0,0.0775,0.1,2.465465812044541
1189.0,923.15,10.0,225.0,0.055,0.5,2.4654438832396472
474.0,873.15,8.0,262.5,0.1,0.5,2.464613296753659
416.0,873.15,8.0,187.5,0.0775,0.2,2.46458851683714
417.0,873.15,8.0,187.5,0.0775,0.3,2.464350045002133
473.0,873.15,8.0,262.5,0.1,0.4,2.464340329749758
859.0,923.15,4.0,300.0,0.0325,0.5,2.4628096210526262
860.0,923.15,4.0,300.0,0.055,0.1,2.462508306575078
861.0,923.15,4.0,300.0,0.055,0.2,2.462402675485205
1322.0,973.15,2.0,225.0,0.1,0.3,2.4614251700102185
1323.0,973.15,2.0,225.0,0.1,0.4,2.4614102544051217
1789.0,973.15,10.0,187.5,0.055,0.5,2.4612294537274626
1790.0,973.15,10.0,187.5,0.0775,0.1,2.4609885567348013
1791.0,973.15,10.0,187.5,0.0775,0.2,2.460930801922619
1792.0,973.15,10.0,187.5,0.0775,0.3,2.4609165331222025
1013.0,923.15,8.0,150.0,0.055,0.4,2.4581519085847363
369.0,873.15,6.0,300.0,0.0775,0.5,2.456724131701914
368.0,873.15,6.0,300.0,0.0775,0.4,2.4567237691795416
367.0,873.15,6.0,300.0,0.0775,0.3,2.456722754124273
366.0,873.15,6.0,300.0,0.0775,0.2,2.4567185964933294
365.0,873.15,6.0,300.0,0.0775,0.1,2.456677367666104
1017.0,923.15,8.0,150.0,0.0775,0.3,2.456461709208716
1016.0,923.15,8.0,150.0,0.0775,0.2,2.4564578480554893
1015.0,923.15,8.0,150.0,0.0775,0.1,2.456447055397037
1014.0,923.15,8.0,150.0,0.055,0.5,2.456402926206861
384.0,873.15,8.0,150.0,0.0325,0.5,2.453981136283985
383.0,873.15,8.0,150.0,0.0325,0.4,2.4539805395509005
382.0,873.15,8.0,150.0,0.0325,0.3,2.4539788683063524
381.0,873.15,8.0,150.0,0.0325,0.2,2.453972021269161
380.0,873.15,8.0,150.0,0.0325,0.1,2.4539041066797105
1174.0,923.15,10.0,187.5,0.1,0.5,2.4537262689868227
1173.0,923.15,10.0,187.5,0.1,0.4,2.4536078931803784
1520.0,973.15,6.0,150.0,0.1,0.1,2.452651424642013
1519.0,973.15,6.0,150.0,0.0775,0.5,2.452644903292673
1518.0,973.15,6.0,150.0,0.0775,0.4,2.45262665116839
1517.0,973.15,6.0,150.0,0.0775,0.3,2.4525519233709145
1516.0,973.15,6.0,150.0,0.0775,0.2,2.4518112886409678
1162.0,923.15,10.0,187.5,0.055,0.3,2.449649782723501
1161.0,923.15,10.0,187.5,0.055,0.2,2.449649094306272
1160.0,923.15,10.0,187.5,0.055,0.1,2.449647166730684
1159.0,923.15,10.0,187.5,0.0325,0.5,2.449639271395029
1158.0,923.15,10.0,187.5,0.0325,0.4,2.449560978815057
259.0,873.15,6.0,150.0,0.0325,0.5,2.4469464532310345
258.0,873.15,6.0,150.0,0.0325,0.4,2.4469430049206524
257.0,873.15,6.0,150.0,0.0325,0.3,2.4469333538741576
256.0,873.15,6.0,150.0,0.0325,0.2,2.4468938409148127
255.0,873.15,6.0,150.0,0.0325,0.1,2.446502204618377
389.0,873.15,8.0,150.0,0.055,0.5,2.4432315041859
388.0,873.15,8.0,150.0,0.055,0.4,2.4432310892588203
387.0,873.15,8.0,150.0,0.055,0.3,2.44322992698865
386.0,873.15,8.0,150.0,0.055,0.2,2.4432251643659324
385.0,873.15,8.0,150.0,0.055,0.1,2.443177916099041
667.0,923.15,2.0,187.5,0.0775,0.3,2.4431252661812977
664.0,923.15,2.0,187.5,0.055,0.5,2.443114568986997
663.0,923.15,2.0,187.5,0.055,0.4,2.443035048091261
1182.0,923.15,10.0,225.0,0.0325,0.3,2.442095009321001
1181.0,923.15,10.0,225.0,0.0325,0.2,2.442094289270897
1180.0,923.15,10.0,225.0,0.0325,0.1,2.4420922722946297
562.0,873.15,10.0,225.0,0.055,0.3,2.4404766581456325
561.0,873.15,10.0,225.0,0.055,0.2,2.440471058650215
560.0,873.15,10.0,225.0,0.055,0.1,2.440455407074696
559.0,873.15,10.0,225.0,0.0325,0.5,2.440391410802309
717.0,923.15,2.0,262.5,0.0775,0.3,2.4403752240456784
714.0,923.15,2.0,262.5,0.055,0.5,2.440336689377442
713.0,923.15,2.0,262.5,0.055,0.4,2.440049664472185
558.0,873.15,10.0,225.0,0.0325,0.4,2.439757920869688
1197.0,923.15,10.0,225.0,0.1,0.3,2.4362898894998586
1196.0,923.15,10.0,225.0,0.1,0.2,2.4362887288469266
1195.0,923.15,10.0,225.0,0.1,0.1,2.4362854771554527
1194.0,923.15,10.0,225.0,0.0775,0.5,2.436272150591098
1193.0,923.15,10.0,225.0,0.0775,0.4,2.436139928524531
1974.0,1023.15,2.0,262.5,0.1,0.5,2.4354894532110984
1049.0,923.15,8.0,187.5,0.1,0.5,2.431553988343704
1048.0,923.15,8.0,187.5,0.1,0.4,2.430557760671986
2013.0,1023.15,4.0,150.0,0.055,0.4,2.428780329579231
2012.0,1023.15,4.0,150.0,0.055,0.3,2.428774526631835
2011.0,1023.15,4.0,150.0,0.055,0.2,2.428758277575927
1963.0,1023.15,2.0,262.5,0.055,0.4,2.4287364625924384
1962.0,1023.15,2.0,262.5,0.055,0.3,2.428734827115341
2010.0,1023.15,4.0,150.0,0.055,0.1,2.428691719454278
1959.0,1023.15,2.0,262.5,0.0325,0.5,2.4285263601129308
2009.0,1023.15,4.0,150.0,0.0325,0.5,2.4280317854290128
124.0,873.15,2.0,300.0,0.1,0.5,2.4271599472337364
123.0,873.15,2.0,300.0,0.1,0.4,2.4271512697038866
409.0,873.15,8.0,187.5,0.0325,0.5,2.426246990187185
408.0,873.15,8.0,187.5,0.0325,0.4,2.4262464857129173
407.0,873.15,8.0,187.5,0.0325,0.3,2.4262450721689457
406.0,873.15,8.0,187.5,0.0325,0.2,2.426239278082346
405.0,873.15,8.0,187.5,0.0325,0.1,2.426181779163298
1199.0,923.15,10.0,225.0,0.1,0.5,2.425138208839212
1198.0,923.15,10.0,225.0,0.1,0.4,2.425038490171013
1858.0,973.15,10.0,300.0,0.0325,0.4,2.424892497033931
1857.0,973.15,10.0,300.0,0.0325,0.3,2.424866260895302
1856.0,973.15,10.0,300.0,0.0325,0.2,2.424792924334903
1855.0,973.15,10.0,300.0,0.0325,0.1,2.4244930548396315
1385.0,973.15,4.0,150.0,0.055,0.1,2.4204440656513584
1384.0,973.15,4.0,150.0,0.0325,0.5,2.4204102885603764
1383.0,973.15,4.0,150.0,0.0325,0.4,2.42031587309174
1382.0,973.15,4.0,150.0,0.0325,0.3,2.4199298103862112
1381.0,973.15,4.0,150.0,0.0325,0.2,2.4196078336165523
916.0,923.15,6.0,187.5,0.0775,0.2,2.416325737758048
915.0,923.15,6.0,187.5,0.0775,0.1,2.4161979741006867
914.0,923.15,6.0,187.5,0.055,0.5,2.416189909616413
913.0,923.15,6.0,187.5,0.055,0.4,2.415936703593497
917.0,923.15,6.0,187.5,0.0775,0.3,2.4158540596849702
593.0,873.15,10.0,262.5,0.0775,0.4,2.414158840402226
597.0,873.15,10.0,262.5,0.1,0.3,2.4140735043668613
596.0,873.15,10.0,262.5,0.1,0.2,2.4140609290258777
595.0,873.15,10.0,262.5,0.1,0.1,2.414025733095286
594.0,873.15,10.0,262.5,0.0775,0.5,2.413881636084083
410.0,873.15,8.0,187.5,0.055,0.1,2.4131117937846462
460.0,873.15,8.0,262.5,0.055,0.1,2.4129753421015976
459.0,873.15,8.0,262.5,0.0325,0.5,2.4129015306969914
462.0,873.15,8.0,262.5,0.055,0.3,2.412882705935841
461.0,873.15,8.0,262.5,0.055,0.2,2.41281672881222
411.0,873.15,8.0,187.5,0.055,0.2,2.412575263765837
458.0,873.15,8.0,262.5,0.0325,0.4,2.412451466879366
412.0,873.15,8.0,187.5,0.055,0.3,2.412425713889289
1309.0,973.15,2.0,225.0,0.0325,0.5,2.4095707364899326
1312.0,973.15,2.0,225.0,0.055,0.3,2.4090598882348564
1780.0,973.15,10.0,187.5,0.0325,0.1,2.40856213647781
1781.0,973.15,10.0,187.5,0.0325,0.2,2.408531654795645
699.0,923.15,2.0,225.0,0.1,0.5,2.4075598053826157
698.0,923.15,2.0,225.0,0.1,0.4,2.4074118224500145
1505.0,973.15,6.0,150.0,0.0325,0.1,2.4067226730668154
1536.0,973.15,6.0,187.5,0.055,0.2,2.403025495966694
244.0,873.15,4.0,300.0,0.0775,0.5,2.4014109497537874
243.0,873.15,4.0,300.0,0.0775,0.4,2.401409181641925
242.0,873.15,4.0,300.0,0.0775,0.3,2.401404235001128
241.0,873.15,4.0,300.0,0.0775,0.2,2.401383990568557
159.0,873.15,4.0,187.5,0.0325,0.5,2.4012534121312963
158.0,873.15,4.0,187.5,0.0325,0.4,2.4012338426872337
240.0,873.15,4.0,300.0,0.0775,0.1,2.4011834133354397
157.0,873.15,4.0,187.5,0.0325,0.3,2.4011790719656734
1540.0,973.15,6.0,187.5,0.0775,0.1,2.4011560302445174
1539.0,973.15,6.0,187.5,0.055,0.5,2.4011487285829305
1538.0,973.15,6.0,187.5,0.055,0.4,2.4011282829743665
1537.0,973.15,6.0,187.5,0.055,0.3,2.401044535863226
156.0,873.15,4.0,187.5,0.0325,0.2,2.400954836248788
155.0,873.15,4.0,187.5,0.0325,0.1,2.400908683497478
1487.0,973.15,4.0,300.0,0.055,0.3,2.3999400060058687
1486.0,973.15,4.0,300.0,0.055,0.2,2.399704419909055
1893.0,1023.15,2.0,150.0,0.0775,0.4,2.3993491738816566
1892.0,1023.15,2.0,150.0,0.0775,0.3,2.399290392959226
1891.0,1023.15,2.0,150.0,0.0775,0.2,2.39912587905841
1889.0,1023.15,2.0,150.0,0.055,0.5,2.398647966775597
1490.0,973.15,4.0,300.0,0.0775,0.1,2.397933678997652
1489.0,973.15,4.0,300.0,0.055,0.5,2.397931655644409
1488.0,973.15,4.0,300.0,0.055,0.4,2.397925998292444
1420.0,973.15,4.0,187.5,0.1,0.1,2.394800583141211
1419.0,973.15,4.0,187.5,0.0775,0.5,2.3947249124707475
1416.0,973.15,4.0,187.5,0.0775,0.2,2.3945318256563413
1418.0,973.15,4.0,187.5,0.0775,0.4,2.394513130092523
1417.0,973.15,4.0,187.5,0.0775,0.3,2.3944235923489217
2033.0,1023.15,4.0,187.5,0.0325,0.4,2.393586177519684
2032.0,1023.15,4.0,187.5,0.0325,0.3,2.3935795925796826
2031.0,1023.15,4.0,187.5,0.0325,0.2,2.39356114740234
2030.0,1023.15,4.0,187.5,0.0325,0.1,2.393485567691793
1998.0,1023.15,2.0,300.0,0.1,0.4,2.3934841079440843
1997.0,1023.15,2.0,300.0,0.1,0.3,2.393481020148703
1994.0,1023.15,2.0,300.0,0.0775,0.5,2.393086050775349
949.0,923.15,6.0,225.0,0.1,0.5,2.390796187507472
948.0,923.15,6.0,225.0,0.1,0.4,2.390161102364951
497.0,873.15,8.0,300.0,0.1,0.3,2.3875551046258563
494.0,873.15,8.0,300.0,0.0775,0.5,2.387475237071248
496.0,873.15,8.0,300.0,0.1,0.2,2.387406602151073
495.0,873.15,8.0,300.0,0.1,0.1,2.38735974840957
493.0,873.15,8.0,300.0,0.0775,0.4,2.386971121305618
424.0,873.15,8.0,187.5,0.1,0.5,2.3854143511358483
872.0,923.15,4.0,300.0,0.1,0.3,2.384178903190861
1033.0,923.15,8.0,187.5,0.0325,0.4,2.383893988147772
873.0,923.15,4.0,300.0,0.1,0.4,2.383868461202455
874.0,923.15,4.0,300.0,0.1,0.5,2.3838037394994123
1337.0,973.15,2.0,262.5,0.055,0.3,2.383128630099648
1807.0,973.15,10.0,225.0,0.0325,0.3,2.382914597556164
1806.0,973.15,10.0,225.0,0.0325,0.2,2.382910070203507
1805.0,973.15,10.0,225.0,0.0325,0.1,2.3829026890604994
1037.0,923.15,8.0,187.5,0.055,0.3,2.3823730671610024
1036.0,923.15,8.0,187.5,0.055,0.2,2.38236857351445
1035.0,923.15,8.0,187.5,0.055,0.1,2.3823560014231013
1034.0,923.15,8.0,187.5,0.0325,0.5,2.3823045488701733
1983.0,1023.15,2.0,300.0,0.0325,0.4,2.382167799269548
1982.0,1023.15,2.0,300.0,0.0325,0.3,2.3821658804959758
1072.0,923.15,8.0,225.0,0.1,0.3,2.3809240748348373
1071.0,923.15,8.0,225.0,0.1,0.2,2.3809140445697388
1070.0,923.15,8.0,225.0,0.1,0.1,2.380885958619265
1069.0,923.15,8.0,225.0,0.0775,0.5,2.380770917143514
1068.0,923.15,8.0,225.0,0.0775,0.4,2.3796304252561944
722.0,923.15,2.0,262.5,0.1,0.3,2.378342454405564
719.0,923.15,2.0,262.5,0.0775,0.5,2.3783198083707724
718.0,923.15,2.0,262.5,0.0775,0.4,2.3781510853150216
1022.0,923.15,8.0,150.0,0.1,0.3,2.3740978309341103
1021.0,923.15,8.0,150.0,0.1,0.2,2.374095073880865
1020.0,923.15,8.0,150.0,0.1,0.1,2.374087365106102
1019.0,923.15,8.0,150.0,0.0775,0.5,2.3740558358992967
1018.0,923.15,8.0,150.0,0.0775,0.4,2.3737436481439005
1556.0,973.15,6.0,225.0,0.0325,0.2,2.3655509641237744
1560.0,973.15,6.0,225.0,0.055,0.1,2.364088169015949
1559.0,973.15,6.0,225.0,0.0325,0.5,2.364079971954222
1558.0,973.15,6.0,225.0,0.0325,0.4,2.3640570111190518
1557.0,973.15,6.0,225.0,0.0325,0.3,2.363962929431372
2016.0,1023.15,4.0,150.0,0.0775,0.2,2.362965610056516
2015.0,1023.15,4.0,150.0,0.0775,0.1,2.362924723627214
2014.0,1023.15,4.0,150.0,0.055,0.5,2.362519251525334
582.0,873.15,10.0,262.5,0.0325,0.3,2.362341876721419
581.0,873.15,10.0,262.5,0.0325,0.2,2.3623354105547607
580.0,873.15,10.0,262.5,0.0325,0.1,2.362317319915936
1524.0,973.15,6.0,150.0,0.1,0.5,2.362069271521728
1523.0,973.15,6.0,150.0,0.1,0.4,2.362058281784215
1522.0,973.15,6.0,150.0,0.1,0.3,2.362013277418389
2018.0,1023.15,4.0,150.0,0.0775,0.4,2.3618089296000058
2017.0,1023.15,4.0,150.0,0.0775,0.3,2.3618055372455964
1521.0,973.15,6.0,150.0,0.1,0.2,2.3615671456708656
617.0,873.15,10.0,300.0,0.0775,0.3,2.360690530901532
616.0,873.15,10.0,300.0,0.0775,0.2,2.360676314048437
615.0,873.15,10.0,300.0,0.0775,0.1,2.360636505392756
613.0,873.15,10.0,300.0,0.055,0.4,2.360496004611259
614.0,873.15,10.0,300.0,0.055,0.5,2.360473450108301
299.0,873.15,6.0,187.5,0.1,0.5,2.357293950448176
298.0,873.15,6.0,187.5,0.1,0.4,2.357289623288419
297.0,873.15,6.0,187.5,0.1,0.3,2.357277502477143
296.0,873.15,6.0,187.5,0.1,0.2,2.3572278367049764
295.0,873.15,6.0,187.5,0.1,0.1,2.356735218997741
742.0,923.15,2.0,300.0,0.0775,0.3,2.356658529299011
739.0,923.15,2.0,300.0,0.055,0.5,2.356632465067132
738.0,923.15,2.0,300.0,0.055,0.4,2.356438196594165
264.0,873.15,6.0,150.0,0.055,0.5,2.35485380250012
263.0,873.15,6.0,150.0,0.055,0.4,2.3548517476709905
262.0,873.15,6.0,150.0,0.055,0.3,2.354845995318535
261.0,873.15,6.0,150.0,0.055,0.2,2.3548224387215586
260.0,873.15,6.0,150.0,0.055,0.1,2.3545889034817886
567.0,873.15,10.0,225.0,0.0775,0.3,2.3535060795728358
566.0,873.15,10.0,225.0,0.0775,0.2,2.353502134029762
565.0,873.15,10.0,225.0,0.0775,0.1,2.353491102257097
564.0,873.15,10.0,225.0,0.055,0.5,2.3534459819715763
563.0,873.15,10.0,225.0,0.055,0.4,2.352999221246294
1999.0,1023.15,2.0,300.0,0.1,0.5,2.351792017216107
724.0,923.15,2.0,262.5,0.1,0.5,2.351536059349048
723.0,923.15,2.0,262.5,0.1,0.4,2.3514148856624963
1510.0,973.15,6.0,150.0,0.055,0.1,2.34862184477064
1509.0,973.15,6.0,150.0,0.0325,0.5,2.3486194304762
1508.0,973.15,6.0,150.0,0.0325,0.4,2.3486126742731
1507.0,973.15,6.0,150.0,0.0325,0.3,2.3485850171001457
1506.0,973.15,6.0,150.0,0.0325,0.2,2.348310936455043
144.0,873.15,4.0,150.0,0.0775,0.5,2.3471205694772457
143.0,873.15,4.0,150.0,0.0775,0.4,2.347110527509877
142.0,873.15,4.0,150.0,0.0775,0.3,2.3470824328544886
141.0,873.15,4.0,150.0,0.0775,0.2,2.346967454169621
140.0,873.15,4.0,150.0,0.0775,0.1,2.346868945963064
1913.0,1023.15,2.0,187.5,0.055,0.4,2.345366087456336
1912.0,1023.15,2.0,187.5,0.055,0.3,2.3452993199112067
1911.0,1023.15,2.0,187.5,0.055,0.2,2.3451123733731176
1874.0,973.15,10.0,300.0,0.1,0.5,2.3446221884472367
1909.0,1023.15,2.0,187.5,0.0325,0.5,2.3442970309591997
1088.0,923.15,8.0,262.5,0.055,0.4,2.3415280308516597
249.0,873.15,4.0,300.0,0.1,0.5,2.3410532755455677
248.0,873.15,4.0,300.0,0.1,0.4,2.341052035723393
247.0,873.15,4.0,300.0,0.1,0.3,2.3410485662335727
246.0,873.15,4.0,300.0,0.1,0.2,2.3410343636470823
245.0,873.15,4.0,300.0,0.1,0.1,2.34089361295972
1092.0,923.15,8.0,262.5,0.0775,0.3,2.340868726753805
1091.0,923.15,8.0,262.5,0.0775,0.2,2.3408576189150536
1090.0,923.15,8.0,262.5,0.0775,0.1,2.3408265048512384
1089.0,923.15,8.0,262.5,0.055,0.5,2.340699017652243
1440.0,973.15,4.0,225.0,0.0775,0.1,2.34044672135923
1439.0,973.15,4.0,225.0,0.055,0.5,2.34036076550887
1438.0,973.15,4.0,225.0,0.055,0.4,2.3401200974004785
1405.0,973.15,4.0,187.5,0.0325,0.1,2.339974441703802
1437.0,973.15,4.0,225.0,0.055,0.3,2.3398941561609874
1436.0,973.15,4.0,225.0,0.055,0.2,2.33986738514639
2038.0,1023.15,4.0,187.5,0.055,0.4,2.3396709234770823
2037.0,1023.15,4.0,187.5,0.055,0.3,2.339667001879305
2036.0,1023.15,4.0,187.5,0.055,0.2,2.339656015158827
2035.0,1023.15,4.0,187.5,0.055,0.1,2.3396109889079044
2034.0,1023.15,4.0,187.5,0.0325,0.5,2.339164361589888
747.0,923.15,2.0,300.0,0.1,0.3,2.3370336370199314
744.0,923.15,2.0,300.0,0.0775,0.5,2.337015173116977
743.0,923.15,2.0,300.0,0.0775,0.4,2.336877524589291
970.0,923.15,6.0,262.5,0.1,0.1,2.336086395599177
972.0,923.15,6.0,262.5,0.1,0.3,2.335981318944905
971.0,923.15,6.0,262.5,0.1,0.2,2.335864954399317
969.0,923.15,6.0,262.5,0.0775,0.5,2.335829942201394
